minute,requests,active_functions,active_pods,avg_cpu,avg_memory
44279,446758,443,1472,0.17711637798988972,239.59032085789804
44280,366191,513,1668,0.23128082538348965,248.21665795487294
44281,484925,498,1654,0.1733492349249792,231.79714197006695
44282,345295,498,1590,0.19630457881524113,276.58070329106636
44283,464208,537,1580,0.16452406084773102,273.8043159589829
44284,358149,522,1551,0.18988421234737143,247.90922516445565
44285,441851,496,1511,0.17622946077073168,293.0561233040927
44286,324539,521,1530,0.2077218785169238,250.6094209720731
44287,386153,486,1469,0.19005034552885006,304.426904045432
44288,293164,450,1470,0.2216663991690639,428.76721661049663
44289,402731,485,1494,0.18684830633350386,299.87176463153037
44290,322365,456,1486,0.20840335970099408,404.1432420460096
44291,420871,461,1462,0.18052734421473607,268.8128551076581
44292,272709,473,1489,0.2312540090792607,259.53602792957963
44293,405769,464,1439,0.1850844842090114,267.98553553618774
44294,346374,462,1484,0.19610749000792588,298.13066334389543
44295,506933,501,1583,0.16965741152381272,292.30470809355097
44296,398202,466,1583,0.18919391083924433,348.1771043289004
44297,387468,458,1549,0.18685032533268353,365.49733736615485
44298,278619,454,1465,0.22031856256392415,450.5403400735881
44299,312907,456,1415,0.2072032678751482,400.0698592334681
44300,339987,468,1492,0.19071707759414575,321.3890183055227
44301,491264,491,1499,0.16146609234343778,280.3844241280869
44302,324656,463,1467,0.1917966614847606,325.4677781211412
44303,452950,485,1490,0.16064424915995051,220.77355489705377
44304,342184,488,1473,0.18071518694915267,234.6834394584081
44305,538270,463,1420,0.14765349621194385,222.11737829950073
44306,334442,460,1445,0.19086615698389559,233.79573115083218
44307,429026,460,1415,0.16830126570183634,225.49974832830188
44308,314281,445,1404,0.18420568646528612,238.88969229936473
44309,467179,448,1392,0.15234405975226178,214.32875479321834
44310,356482,499,1565,0.18845481227105262,381.7779423361597
44311,520196,484,1573,0.1587329752977721,203.7435289456436
44312,340323,485,1545,0.17897798074185117,243.63558388963412
44313,434590,520,1552,0.16020966686991653,233.0167477626887
44314,265803,491,1513,0.21060209329090548,266.2162433648169
44315,406941,486,1477,0.16972023983082912,231.6577379439407
44316,306603,503,1480,0.1969508075687653,249.7336652335442
44317,447319,454,1461,0.16468721708221384,228.0852602217233
44318,263212,455,1444,0.21388293472945213,273.5953151518524
44319,388723,483,1409,0.17193603193275642,253.2108279786868
44320,345380,468,1389,0.17256367204239514,257.3733197194517
44321,556526,469,1386,0.13739674170658492,229.1432321223465
44322,377004,484,1433,0.16270046022589038,238.61186931600784
44323,494179,486,1405,0.14672189272915265,215.45928380578667
44324,249990,467,1402,0.21484659224372554,252.64773210131395
44325,498874,477,1467,0.15765248710697066,270.02778410848885
44326,327426,468,1503,0.1921430981901438,289.76183763714783
44327,487759,452,1449,0.15368172216401965,221.48419353643516
44328,266682,468,1413,0.20543814651156905,264.7815302756474
44329,403457,448,1395,0.1661912876019061,228.23546127384532
44330,270829,449,1391,0.2047346545384822,315.5198060199089
44331,485880,468,1424,0.14867256074958626,219.7600494222062
44332,311340,456,1398,0.18763313384404343,247.13062516695837
44333,417822,455,1382,0.16350863344199695,228.9085615557842
44334,276587,469,1386,0.19683812206285295,257.6686090357195
44335,471266,449,1377,0.1544825073185914,217.74396544048864
44336,262428,456,1367,0.20328796610879737,259.3662846214974
44337,470635,458,1416,0.15173200338478457,218.14425277516577
44338,259077,437,1373,0.2026698092575132,264.19510050743133
44339,439840,440,1344,0.1562028236358659,223.24429957827314
44340,348308,506,1523,0.18832943121604745,236.13222521864586
44341,494407,478,1551,0.15964863528228668,233.51005219934217
44342,288464,483,1458,0.2007185651034405,285.69732564663536
44343,443624,508,1483,0.16233666033625382,269.9775507403824
44344,360994,518,1449,0.16645012543697604,229.68807821356958
44345,468447,497,1403,0.1578135312063208,275.0144715703789
44346,297596,528,1444,0.19766759070349912,233.7184397770545
44347,489247,501,1403,0.1521147178378253,207.89183515387296
44348,349105,476,1354,0.1666048627805681,261.8727078681198
44349,584317,484,1401,0.1301244392478706,317.2446453978461
44350,332028,455,1376,0.17248609027852496,346.8694553686487
44351,453540,461,1361,0.15618880487277445,217.10346930413095
44352,319805,467,1350,0.18383723069370653,232.2541479683164
44353,454064,471,1345,0.15506656558769427,223.19405517256874
44354,283658,446,1297,0.19105117360695234,260.1531990288555
44355,557630,481,1482,0.14061658427094975,276.49773887225956
44356,438749,467,1460,0.15370177579891411,329.7611374053443
44357,494989,439,1383,0.14688964566889898,302.33804010467395
44358,317012,456,1349,0.1777196166864317,391.0240770569488
44359,444174,447,1297,0.15319205456870566,329.9233485112203
44360,260194,462,1346,0.19930467701023516,292.629089864209
44361,458701,477,1331,0.15130165785119823,248.58785393265507
44362,360970,461,1315,0.16114004225561357,241.07972527463627
44363,497821,475,1305,0.14468454049748547,225.41352309088373
44364,276835,485,1311,0.19158746477505548,260.23464472239743
44365,428328,466,1272,0.157170236454306,227.98826908861665
44366,284821,457,1302,0.1895431906881898,229.4276194968888
44367,543939,467,1291,0.1331927487714598,204.28142042006374
44368,350150,440,1267,0.1564857870169935,220.55954310879355
44369,435289,443,1273,0.15271423841633508,210.2959571209326
44370,299871,488,1413,0.19183277812794028,360.3489198159683
44371,517369,463,1429,0.1494624007526665,203.01746575378755
44372,318513,492,1449,0.17474959026475687,229.03673900917096
44373,320829,513,1416,0.17399954850402724,232.92134143178885
44374,280461,494,1367,0.18091449152644878,246.73768998414826
44375,309609,488,1353,0.17394912189568315,236.82753911509053
44376,332919,504,1344,0.159711943770131,237.41990027887897
44377,460606,474,1305,0.13151345521769456,217.9541818236556
44378,277235,447,1320,0.18505465970027715,260.4607333540416
44379,421787,478,1269,0.15192976563051105,232.84153737887513
44380,240457,468,1272,0.20230373277551641,260.4405520114413
44381,304214,476,1290,0.1777796235183049,244.76886439203716
44382,242364,481,1284,0.1997238787031065,250.04529870141639
44383,477717,476,1250,0.14674861498545194,206.65325099329849
44384,305038,452,1260,0.16843422405404976,233.55761366208935
44385,402313,476,1391,0.15468768696017196,272.46699147259295
44386,350790,454,1377,0.16886167224265566,270.38320665358276
44387,275030,458,1360,0.1907036363305781,249.94255922052903
44388,269330,456,1288,0.19004756045000026,246.03210833774875
44389,280062,448,1262,0.18531519187538814,252.97596274073615
44390,256487,439,1305,0.19428249802134953,325.30483786420933
44391,310369,463,1303,0.1770588730607956,229.96705609430936
44392,272385,460,1302,0.18464123223745882,243.52125150028422
44393,342205,459,1302,0.16524050553907052,240.1864637153979
44394,270093,464,1269,0.1869386668258731,250.1319246664674
44395,414803,446,1236,0.14747801175739159,233.7825333884756
44396,274287,452,1254,0.18152215668988383,246.09902790188067
44397,353226,454,1238,0.16654998498977305,230.6792513612884
44398,256730,425,1218,0.19354943026915108,252.81667658710347
44399,370594,438,1217,0.15903633474368475,226.472078088535
44400,378508,516,1426,0.15814197504149868,217.97612505705922
44401,465061,489,1410,0.14349710228765472,244.88412269416207
44402,343573,478,1311,0.15404441666547156,266.1564741662508
44403,379135,516,1352,0.1593000497105216,300.4775581805351
44404,258780,522,1340,0.1904818919622838,263.7720121177375
44405,360267,492,1294,0.15983141945833873,297.86770654550463
44406,239760,508,1286,0.20480067277277014,277.3685183063669
44407,363388,482,1247,0.16548930483120028,239.3724960571996
44408,336995,467,1270,0.15625795397558234,381.6365244768877
44409,438324,474,1247,0.13887355788184996,261.24154526552326
44410,250495,457,1262,0.19645211299230636,340.18827763628866
44411,444089,460,1252,0.14312797258206936,289.34780326850546
44412,332973,461,1259,0.15749230571248374,231.49854061834765
44413,503307,454,1228,0.1288077689004909,221.99946046770387
44414,351077,447,1253,0.15035610973660254,234.18384152955332
44415,398943,470,1325,0.1638058494221059,279.3210826223954
44416,351738,453,1344,0.16669283396732498,332.7495625868466
44417,420677,451,1304,0.14649931397724783,302.53960044969534
44418,264659,455,1205,0.19210516144171122,346.11400250738126
44419,379988,442,1210,0.15896482934461945,330.4894605359738
44420,231070,455,1197,0.20978478782619012,382.5721431057379
44421,381507,473,1230,0.1549758498507184,297.1765657918458
44422,277777,454,1174,0.1806921591456448,295.8299059867725
44423,366205,467,1197,0.16404500320858043,265.1752001420044
44424,291023,477,1228,0.1797646643220678,255.41761508845175
44425,347906,460,1212,0.17149011221421406,252.32469853090538
44426,247345,454,1211,0.20484069835250815,248.58455860195463
44427,394700,458,1183,0.16128229163414742,228.62205232538255
44428,286594,437,1157,0.17892540818719424,250.76606350369138
44429,440617,442,1205,0.1491684794595018,220.5952787407566
44430,337199,485,1520,0.17930553471095778,354.6060317319756
44431,444835,478,1557,0.15966962811830956,229.5794853612974
44432,333983,464,1306,0.16408712638965822,231.61359793445303
44433,467382,505,1272,0.1455589204569214,227.47476350952726
44434,261431,490,1281,0.20203178085231768,281.8329289005513
44435,408666,491,1277,0.16308099266638604,242.3913874673574
44436,305398,508,1283,0.17829229449769018,251.00670918529534
44437,420459,461,1256,0.15697400704943318,219.81042088632637
44438,267027,435,1226,0.19777438604710726,250.3126935789224
44439,376186,471,1194,0.16746609397743897,230.62284586361773
44440,282302,466,1232,0.19093632675644354,241.49167652209422
44441,472363,471,1213,0.14333151700706248,215.30220894436357
44442,333940,475,1218,0.16693624249266106,231.03675825530033
44443,460897,472,1202,0.14833845615616006,218.02384670806848
44444,244472,475,1223,0.21469532617640233,259.54928084854913
44445,491432,471,1310,0.1549036988555861,267.01849121718556
44446,342762,454,1305,0.18380950323840634,280.80082470511013
44447,393452,458,1308,0.16874522223549535,220.640183159013
44448,315326,459,1242,0.17779417135284273,237.10553148998846
44449,524733,453,1274,0.1437028990496031,212.197522309549
44450,295379,445,1244,0.19773181889368943,299.36754738073523
44451,439203,451,1215,0.1635343711723194,227.43397737670662
44452,260633,451,1229,0.21594347117593318,254.17503515257576
44453,413877,449,1222,0.16903509558636393,230.2039318660852
44454,293754,472,1245,0.19747469844836055,265.0863400583314
44455,467157,457,1233,0.1584208865627548,223.95072164039544
44456,321057,449,1220,0.19585330478701557,245.06622498653147
44457,443833,451,1213,0.16706145846974055,225.0582737236675
44458,322919,430,1208,0.18813467243489373,241.55233272477386
44459,434550,440,1212,0.1649794723000722,224.31916151079082
44460,627972,502,1394,0.20599367370371205,199.06537577116032
44461,704116,486,1417,0.17608598812697748,235.2520105211224
44462,405907,486,1331,0.2634783316400104,277.6164743266083
44463,617813,514,1317,0.1971138620213711,267.4040081189591
44464,442643,516,1342,0.22767404857867846,235.398367990134
44465,601023,482,1301,0.1959905772191807,276.2924725898056
44466,481437,511,1320,0.22093930463592376,247.27923737419192
44467,630304,485,1307,0.19161044922769666,225.93972188498913
44468,432830,462,1284,0.24108807723819953,340.0287974447988
44469,569788,487,1271,0.20725626418598092,305.090763985459
44470,471322,458,1295,0.2267954682001066,287.0907292518651
44471,706703,455,1258,0.17627986757098665,261.4401870198259
44472,419515,466,1263,0.2526306272910538,265.38000871948617
44473,611504,460,1249,0.20088351321171602,236.99881456396295
44474,392390,452,1273,0.26654117882212586,278.5651210352819
44475,642960,464,1332,0.19943238593381132,273.1349532018534
44476,472716,457,1345,0.24206528927090581,356.30109345429355
44477,622661,440,1350,0.20166829772060807,297.41877032440567
44478,407942,452,1260,0.263981176895291,405.6761450770551
44479,651846,451,1231,0.19240450578052415,258.4445586427871
44480,492414,455,1212,0.22965821732927016,307.04264959540615
44481,670811,469,1258,0.1894054309842946,270.70921456554146
44482,516462,449,1217,0.22283860890446136,242.71830749964175
44483,572783,465,1234,0.2194694099895083,235.10347150970014
44484,509059,482,1253,0.22667949193516398,250.47301691491163
44485,702833,464,1242,0.18560063544542654,238.5881596520711
44486,463891,453,1192,0.24781583945582494,267.78540326901987
44487,599798,465,1237,0.21001280103468709,242.57974641724726
44488,419267,440,1197,0.2646879858872796,275.87423806122246
44489,622596,441,1210,0.20652683640594982,239.9267274162438
44490,533056,478,1351,0.2375900422563796,303.6204768105293
44491,725719,477,1350,0.19278522226787337,208.4412526175761
44492,568292,492,1382,0.22498105433998242,240.464751781173
44493,682930,515,1349,0.21057734379509196,230.91733284831705
44494,510538,487,1301,0.25655011627138785,250.95171631413254
44495,617683,474,1284,0.21207444634543135,229.85447140926604
44496,365526,505,1307,0.2170684625088351,258.1267566247457
44497,465230,460,1243,0.19280396801366687,236.816152752051
44498,366810,450,1241,0.20686144207082266,253.52867979945114
44499,523714,487,1250,0.17242322904866964,235.16017860297208
44500,297909,461,1233,0.2484617795165754,271.3640144793194
44501,470422,468,1227,0.19415064856234637,259.5584220151562
44502,296373,476,1196,0.25210063745344763,301.08961915471286
44503,519927,480,1250,0.1789345225675944,249.20671340799362
44504,364773,473,1222,0.2187785968835046,271.5914623648219
44505,472614,477,1309,0.19335223126271375,287.6666424267242
44506,390959,459,1344,0.21397316864171942,310.07296514262663
44507,379209,458,1314,0.20418429489805792,254.2855443689611
44508,322159,458,1243,0.2128312583786088,261.6304474213991
44509,471359,451,1271,0.17959315924380936,235.4555864977531
44510,312421,449,1274,0.22397169403784142,315.3293992814291
44511,354116,469,1284,0.2075646630539327,249.81968798268167
44512,352912,459,1253,0.19711474726559264,250.16127671409663
44513,358514,461,1243,0.2034865774558395,243.64409904959615
44514,306429,467,1263,0.22590228060007025,264.01354115808516
44515,369198,451,1228,0.19995935126136083,252.90006320369164
44516,360757,454,1248,0.19989155192553773,252.37581019494093
44517,355665,458,1243,0.2077147734019088,254.25959784034947
44518,282613,437,1203,0.24107082686572295,280.6825571201287
44519,327799,455,1208,0.21903419545817532,287.13427928699053
44520,481321,531,1466,0.19290017349545435,223.42645291813838
44521,511393,498,1437,0.17195586766929571,250.59572887577968
44522,312993,501,1317,0.225487471620755,276.10653450170787
44523,357561,547,1372,0.21017089698821936,305.0266526557112
44524,301424,516,1331,0.2521383055762136,294.642427282812
44525,350297,505,1289,0.21037712410608958,354.2262585297273
44526,297422,510,1319,0.22979214105883922,274.0284402344585
44527,415350,481,1294,0.18583461350908342,242.55728486620998
44528,349999,457,1274,0.2002107019905533,262.36990357161307
44529,470354,484,1298,0.16731393440685183,259.7857692551974
44530,361992,468,1308,0.1951003933760678,301.2276764359475
44531,383593,459,1284,0.19948612627965287,332.2385905115635
44532,294543,474,1316,0.23421798087548631,475.50078197668137
44533,388697,460,1280,0.19863471261418036,335.6477113239261
44534,324579,460,1288,0.21648458021311814,248.41623428152658
44535,434875,487,1361,0.19359996507962016,319.4432668051382
44536,345411,467,1378,0.22255087218992517,314.8187717822436
44537,393578,457,1321,0.20039588160922153,238.93694964764614
44538,317790,457,1325,0.22156044044493986,281.2591913337526
44539,469730,447,1253,0.17245897469396038,295.9847570390643
44540,313170,467,1262,0.2280321252514398,355.1995649462977
44541,455282,488,1302,0.18093878055799476,350.40489848976995
44542,380464,466,1256,0.194981982384651,391.9647016265938
44543,513916,482,1264,0.16404080748603755,316.66967246288516
44544,297401,494,1297,0.23585436799137013,396.39881541086044
44545,389316,464,1288,0.2043506412220066,266.5421930851307
44546,342958,463,1308,0.2192344870362925,249.27738377126457
44547,393922,466,1278,0.2026561809952254,243.73073114482622
44548,294508,453,1287,0.23213054935007152,245.45255992026094
44549,411691,447,1268,0.18049355985678103,241.75506101421746
44550,393286,509,1449,0.18662266831519808,339.89086008878127
44551,522257,489,1439,0.16121481016051473,224.32354702657943
44552,351287,485,1412,0.1727694774642821,292.7792518900534
44553,420018,508,1335,0.16072254390764668,223.262401801167
44554,309596,487,1284,0.18989796366554065,238.4314731206307
44555,412388,487,1272,0.1676182090410362,222.43038295138714
44556,282428,511,1309,0.20645861502400392,259.62377984756
44557,384302,470,1264,0.17523855657790038,223.61426593670373
44558,275008,445,1224,0.20569790831904883,257.26903318912565
44559,458173,488,1287,0.1525311612665932,228.98408318204005
44560,311736,470,1255,0.18866686156559145,250.23077840797316
44561,413720,468,1239,0.16850432798513693,234.69129016716533
44562,344857,489,1299,0.17749911200004706,240.47447701818018
44563,411816,485,1261,0.16708105231950035,229.63961920696357
44564,283973,479,1277,0.20638191543561035,251.71776834267888
44565,541538,491,1343,0.15432174692635028,282.1024165594481
44566,423741,481,1393,0.16757313843129976,354.1695110700816
44567,569451,460,1370,0.1369297469053756,295.919521282515
44568,342882,462,1339,0.1869077368074097,259.76736449905246
44569,417253,459,1287,0.177244904810756,258.42799399832097
44570,300633,461,1310,0.2081387253328895,315.4551357100113
44571,439317,468,1305,0.1746979765522413,245.3852595288997
44572,299563,470,1305,0.21567653287625824,280.22293053088964
44573,442277,472,1300,0.17424100301850134,238.4018696315879
44574,305750,473,1345,0.21391523051512706,264.4157194616029
44575,440915,450,1309,0.17897263477540473,245.49665024392752
44576,309811,460,1335,0.21487652822208922,264.7800795597708
44577,492656,467,1363,0.17094773533260285,241.43381176920013
44578,302422,441,1306,0.22028503070216382,282.24528843422746
44579,477897,454,1311,0.17101861448389552,233.24462027038362
44580,419169,577,1623,0.209026769520226,229.4027803848275
44581,534233,489,1524,0.1767441075242495,207.8371654763944
44582,324600,506,1521,0.2201755055761217,294.84728914052835
44583,425301,525,1442,0.1902664226818533,282.4324678464241
44584,343251,532,1480,0.23599431000932267,250.75656565354484
44585,464532,507,1447,0.18726644683683555,288.6864247117785
44586,396520,516,1455,0.18918306282662417,336.83606052776264
44587,564864,506,1404,0.16039104292893452,251.0451669738196
44588,329959,491,1394,0.22565960648749187,244.40191459608374
44589,483715,496,1416,0.17906978250625294,216.03798726278552
44590,396975,475,1396,0.19371368520691698,235.5757793187566
44591,589699,468,1366,0.161558356622627,227.0570327581106
44592,423199,495,1445,0.18781138428969044,315.85257769164934
44593,578345,469,1415,0.16061605614124264,291.2714767065937
44594,331824,456,1386,0.229130286103504,277.9152612346931
44595,597813,484,1454,0.17241024913311187,249.41981787348362
44596,478062,458,1487,0.18973451440194736,305.2431154143137
44597,587133,453,1423,0.16309639035619045,305.4754997060163
44598,439749,459,1406,0.18946542191113638,336.50012821041446
44599,519277,459,1360,0.18344574367824806,341.03868052074824
44600,401426,482,1397,0.20482828425911806,281.8392502944262
44601,611296,479,1392,0.163288069265954,232.5462003056439
44602,468988,476,1391,0.18754703653612845,312.1567336262618
44603,612976,486,1396,0.1653713958377002,282.215931846013
44604,389275,495,1417,0.22218203846126822,362.21961466185707
44605,529323,489,1411,0.1847280567460966,303.3431266334429
44606,350951,475,1417,0.23400505869770077,318.8318579172021
44607,544304,472,1395,0.18510838423935166,259.2113655303335
44608,432304,462,1385,0.20209262338081552,365.6708703838992
44609,615316,456,1375,0.16850323537340828,322.10846187486766
44610,493784,527,1590,0.20979053723497645,279.3270851234056
44611,625493,494,1565,0.18380078199761135,277.5229273593969
44612,390594,512,1578,0.2373678785389217,359.60617975445547
44613,553478,535,1553,0.19296413379398245,308.71163577729453
44614,453904,496,1514,0.21374786908252952,342.96813999567274
44615,651196,491,1459,0.17450499738178885,288.1729588244939
44616,458793,529,1530,0.20885094114782102,283.4894002985863
44617,635832,489,1456,0.17706619463632373,256.2581903559335
44618,434387,461,1437,0.22022870790339522,287.68078437856764
44619,564524,502,1456,0.19300006793338798,237.81834797344177
44620,374846,485,1444,0.25460808834303145,277.0406195553768
44621,562622,485,1431,0.1996535878334443,246.87963516855316
44622,381690,498,1480,0.2538093419608195,277.68652908959905
44623,586000,490,1434,0.19244311747446366,238.17161528383537
44624,440524,492,1459,0.22943704753212119,257.7607984070755
44625,629331,505,1557,0.1945285753173394,249.3221177333235
44626,548451,478,1597,0.19984632221845308,272.5337172832616
44627,638090,472,1538,0.17973533619556933,289.65607534183187
44628,429202,486,1545,0.23157589051782995,319.6261170237044
44629,636083,475,1539,0.18383181282165142,258.2662283411837
44630,490033,493,1551,0.21512164176298385,269.02277861846665
44631,583437,489,1530,0.20249320108947302,237.021044871847
44632,426448,474,1498,0.24125093918844964,304.1115221865279
44633,633465,492,1514,0.18889734089497998,235.08768965847085
44634,518433,499,1548,0.21346989285410573,278.48181620970416
44635,585475,489,1522,0.20663245839709005,252.59078316573573
44636,429006,480,1533,0.2529431877783206,304.41867798947004
44637,649152,483,1519,0.1897373099567134,248.72418972260394
44638,489931,460,1491,0.2249912496882728,250.25729697020356
44639,338005,434,1429,0.294063983136421,264.79590996726085
,11,1,8,0.03295227272727273,171.77486
